capacity,failure_rate,margin,price,prod_cost,product_type,quality,warranty,market_share,product_type:_auto-portee,product_type:_electrique,product_type:_essence,Quality:_Basic,Quality:_High,Quality:_Medium,Warranty_years:_1,Warranty_years:_2,Warranty_years:_3,Perc_margin,Perc_Margin:_High,Perc_Margin:_Low,Perc_Margin:_Medium,Perc_Margin:_negtive,attractiveness
15.926413986683631,0.037488206563731336,675.3284849133684,871.1479482435153,195.81946333014696,auto-portee,Medium,3,0.007247714290919945,1,0,0,0,0,1,0,0,1,Medium,0,0,1,0,0.7414593935594491
14.318660287652607,0.03768390227703697,648.8385259062187,819.8380992344531,170.99957332823442,auto-portee,Basic,3,0.006918583983265914,1,0,0,1,0,0,0,0,1,Medium,0,0,1,0,0.7077885356144931
19.89617908348636,0.04093419949269789,690.403796845931,830.3736418683483,139.9698450224173,auto-portee,Basic,3,0.006047202368990483,1,0,0,1,0,0,0,0,1,Medium,0,0,1,0,0.6186440057191919
18.925359061602745,0.029028387725380182,709.668291540398,874.528100755259,164.859809214861,auto-portee,Basic,3,0.0063987787491879425,1,0,0,1,0,0,0,0,1,Medium,0,0,1,0,0.6546111533173826
0.014319928339204303,0.040453239424987915,723.267666791177,932.0205588524692,208.7528920612922,auto-portee,Medium,3,0.007492462560189884,1,0,0,0,0,1,0,0,1,Medium,0,0,1,0,0.7664977568314345
11.181390748024548,0.03920830828014632,684.8475746323098,852.0374973931749,167.1899227608651,auto-portee,Basic,3,0.0060799238011748965,1,0,0,1,0,0,0,0,1,Medium,0,0,1,0,0.6219914904971512
22.824634301046924,0.03293161964208173,687.2638340701062,848.5274853886548,161.26365131854857,auto-portee,Medium,3,0.007811399291393215,1,0,0,0,0,1,0,0,1,Medium,0,0,1,0,0.7991257862776449
25.62231166329957,0.0383559970122908,697.1126188661517,882.0865321858616,184.97391331970994,auto-portee,High,3,0.00858395449784952,1,0,0,0,1,0,0,0,1,Medium,0,0,1,0,0.8781601261919434
27.610500268443413,0.041600656241325265,658.2733457337955,814.5240301224424,156.25068438864685,auto-portee,Basic,3,0.006101968350803257,1,0,0,1,0,0,0,0,1,Medium,0,0,1,0,0.6242467033466991
18.043486517894763,0.030079674129613126,669.0706057598195,827.9855330129436,158.91492725312412,auto-portee,Basic,3,0.007234970833282917,1,0,0,1,0,0,0,0,1,Medium,0,0,1,0,0.7401557058046435
16.129713262582072,0.040868427715104565,658.1617513907029,843.7299829509598,185.5682315602569,auto-portee,Basic,3,0.006233666105201289,1,0,0,1,0,0,0,0,1,Medium,0,0,1,0,0.6377197147251197
8.211970225172609,0.03426177397141628,650.0408329201803,834.9845480440159,184.94371512383566,auto-portee,Basic,3,0.006442173851640547,1,0,0,1,0,0,0,0,1,Medium,0,0,1,0,0.6590505813986287
27.484897022236925,0.03506901023499257,638.9864466951296,838.865751588869,199.87930489373935,auto-portee,Medium,3,0.008572050779807047,1,0,0,0,0,1,0,0,1,Medium,0,0,1,0,0.8769423459088639
21.7201483399883,0.035431452382186965,679.3107891046727,840.4111563363507,161.10036723167798,auto-portee,Medium,3,0.007628713929424774,1,0,0,0,0,1,0,0,1,Medium,0,0,1,0,0.7804366144559839
20.231973287582377,0.04161451657124664,696.0691443189527,845.8589415666595,149.78979724770682,auto-portee,Basic,3,0.0069336468186039285,1,0,0,1,0,0,0,0,1,Medium,0,0,1,0,0.7093295015392953
20.92861795459612,0.03701437726588397,608.114727369172,752.7393405063096,144.62461313713766,auto-portee,Basic,3,0.005686086638448796,1,0,0,1,0,0,0,0,1,Medium,0,0,1,0,0.5817009585977482
17.062738602467004,0.03194778349514111,742.3444907361644,891.3343114942958,148.98982075813137,auto-portee,High,3,0.008584794226866154,1,0,0,0,1,0,0,0,1,Medium,0,0,1,0,0.8782460325815217
21.792639903048798,0.038328026594861835,679.1876220458664,846.3295473476909,167.14192530182447,auto-portee,Basic,3,0.0069357967009527274,1,0,0,1,0,0,0,0,1,Medium,0,0,1,0,0.7095494399086322
28.732437161993502,0.031812559740843856,781.467462309752,964.9739260221817,183.50646371242965,auto-portee,Medium,3,0.008000601657794978,1,0,0,0,0,1,0,0,1,Medium,0,0,1,0,0.8184816640373429
34.4379207053748,0.039331346983172484,657.1028473148245,819.3502350067073,162.24738769188275,auto-portee,Basic,3,0.006337755170110668,1,0,0,1,0,0,0,0,1,Medium,0,0,1,0,0.6483682877573884
20.229085770461953,0.03993115786359357,628.4702840444924,820.9018727061231,192.4315886616307,auto-portee,Basic,3,0.006814428977122437,1,0,0,1,0,0,0,0,1,Medium,0,0,1,0,0.6971332166281923
23.120780868730563,0.037998788731002,702.540647958484,913.5255893377588,210.9849413792748,auto-portee,Basic,3,0.006209210737544061,1,0,0,1,0,0,0,0,1,Medium,0,0,1,0,0.6352178691301411
14.09747159591644,0.03524590075768471,615.4206861742001,773.2662468745496,157.84556070034944,auto-portee,Basic,3,0.0072115738746737,1,0,0,1,0,0,0,0,1,Medium,0,0,1,0,0.7377621381162401
20.92197813093165,0.03743095360909991,668.0834376986143,830.1446580479288,162.06122034931457,auto-portee,High,3,0.009314306663616056,1,0,0,0,1,0,0,0,1,Medium,0,0,1,0,0.952876988940316
28.377515213974746,0.033985138112980214,707.6714357740531,895.3966132538113,187.72517747975826,auto-portee,Medium,3,0.007140840669204702,1,0,0,0,0,1,0,0,1,Medium,0,0,1,0,0.7305259533652401
10.573637389151614,0.034297691143276215,668.3621225276562,822.7351512231389,154.37302869548273,auto-portee,Basic,3,0.005703505622843284,1,0,0,1,0,0,0,0,1,Medium,0,0,1,0,0.583482964494661
19.20615717834861,0.04209556013178824,651.3266148647343,807.9222081148763,156.59559325014197,auto-portee,Basic,3,0.00756973767390774,1,0,0,1,0,0,0,0,1,Medium,0,0,1,0,0.7744031952434124
19.65273157220663,0.0365113813411786,687.0652356058242,849.4177787324777,162.35254312665347,auto-portee,Medium,3,0.008564616487271023,1,0,0,0,0,1,0,0,1,Medium,0,0,1,0,0.8761817990917512
19.33382318381367,0.037049043377361056,669.6782211251633,836.6755047891202,166.99728366395686,auto-portee,Basic,3,0.008053232647805025,1,0,0,1,0,0,0,0,1,Medium,0,0,1,0,0.8238659466358129
17.416557062276212,0.03384333256428443,657.0964555910859,797.3574958079544,140.26104021686842,auto-portee,Basic,3,0.0069819475591115406,1,0,0,1,0,0,0,0,1,Medium,0,0,1,0,0.7142707887269144
15.933742548131848,0.040047361064084436,647.0676693239308,785.3946074605657,138.3269381366349,auto-portee,Basic,3,0.006300614435660108,1,0,0,1,0,0,0,0,1,Medium,0,0,1,0,0.6445686972469615
11.593612917176936,0.03518487724969928,683.2313854364053,890.0273016621093,206.795916225704,auto-portee,Basic,3,0.005821147264174059,1,0,0,1,0,0,0,0,1,Medium,0,0,1,0,0.5955180001675949
37.98608150356433,0.03606372826109936,694.1884032255945,839.2961394274733,145.10773620187888,auto-portee,Basic,3,0.0065430362313665036,1,0,0,1,0,0,0,0,1,Medium,0,0,1,0,0.6693690564243707
12.957251393871074,0.032432517191976776,679.2845759110319,835.0861321266631,155.8015562156312,auto-portee,Basic,3,0.006148931822625969,1,0,0,1,0,0,0,0,1,Medium,0,0,1,0,0.6290511845858036
7.916720285279387,0.0338530324527838,755.4774775216667,912.1504500528424,156.67297253117567,auto-portee,Basic,3,0.005684925364675561,1,0,0,1,0,0,0,0,1,Medium,0,0,1,0,0.5815821573711686
18.133923558325595,0.03713678806316729,651.5919489531808,801.8359737191204,150.24402476593957,auto-portee,Basic,3,0.0066451338653288426,1,0,0,1,0,0,0,0,1,Medium,0,0,1,0,0.6798139010640678
25.13622840855118,0.04402599077304041,618.6162949100019,69.35976649455702,-549.2565284154449,auto-portee,Medium,3,0.00887401071717327,1,0,0,0,0,1,0,0,1,negtive,0,0,0,1,0.9078336066639
14.861087758018105,0.04241738772206115,741.8394900153609,919.663054048632,177.82356403327117,auto-portee,High,3,0.008075228056739459,1,0,0,0,1,0,0,0,1,Medium,0,0,1,0,0.826116132268827
19.938788867903188,0.04192721684074575,661.2671596190889,857.2946148850306,196.02745526594163,auto-portee,Basic,3,0.006396851962485641,1,0,0,1,0,0,0,0,1,Medium,0,0,1,0,0.6544140381935709
23.355181948167942,0.040474548327253335,703.5554929145633,888.152654829967,184.59716191540372,auto-portee,Basic,3,0.006277363367909136,1,0,0,1,0,0,0,0,1,Medium,0,0,1,0,0.6421900545601431
16.152791522539683,0.033872668193691516,626.7372287939197,788.508633130763,161.77140433684326,auto-portee,Basic,3,0.00689064927356439,1,0,0,1,0,0,0,0,1,Medium,0,0,1,0,0.7049307445809118
16.927673747935398,0.03596774468065205,790.0128979417946,935.6616333197447,145.64873537795017,auto-portee,High,3,0.008934763131192689,1,0,0,0,1,0,0,0,1,High,1,0,0,0,0.9140487313567351
31.316982245055215,0.034406894026913507,581.4008786594662,769.8063226865097,188.40544402704347,auto-portee,Basic,3,0.006786584374567663,1,0,0,1,0,0,0,0,1,Medium,0,0,1,0,0.6942846437822632
19.881945191698218,0.042550950865402636,667.1781041368645,791.8166061160547,124.63850197919021,auto-portee,Basic,3,0.0069353280005944075,1,0,0,1,0,0,0,0,1,High,1,0,0,0,0.7095014906836088
22.045226360249448,0.03583522232852358,742.0334862999903,939.2993265275916,197.2658402276013,auto-portee,Medium,3,0.007092645977471584,1,0,0,0,0,1,0,0,1,Medium,0,0,1,0,0.7255955152338708
14.255276213636586,0.03577125781449902,705.1994570368437,902.6011544353972,197.40169739855355,auto-portee,High,3,0.008478963288005506,1,0,0,0,1,0,0,0,1,Medium,0,0,1,0,0.8674192614647641
20.138776459828172,0.02994632637144544,711.9904271651536,874.4332142535443,162.44278708839067,auto-portee,Basic,3,0.0059875761252453676,1,0,0,1,0,0,0,0,1,Medium,0,0,1,0,0.6125440910767412
11.754200786074767,0.03519547506197125,736.6125542596457,884.2648831233031,147.65232886365743,auto-portee,Medium,3,0.007328601829393474,1,0,0,0,0,1,0,0,1,Medium,0,0,1,0,0.749734392105989
34.181018725294784,0.04193571367597907,699.1095450080268,860.3478738447212,161.23832883669445,auto-portee,Basic,3,0.00693923371746601,1,0,0,1,0,0,0,0,1,Medium,0,0,1,0,0.7099010553390009
10.527973506496568,0.03406025928601117,669.9910837647412,857.3393817999197,187.34829803517846,auto-portee,Medium,3,0.008282384920694575,1,0,0,0,0,1,0,0,1,Medium,0,0,1,0,0.8473088002679321
21.684447754743644,0.03755831140717512,775.8396429280593,940.3175439551272,164.4779010270679,auto-portee,Medium,3,0.007962172958843845,1,0,0,0,0,1,0,0,1,Medium,0,0,1,0,0.8145503115204142
15.62762300536269,0.0417141966691834,657.1520010492662,359.6751568793686,-297.4768441698976,auto-portee,Basic,3,0.006838546187028525,1,0,0,1,0,0,0,0,1,negtive,0,0,0,1,0.6996004678350611
20.25905776023703,0.04142789391652479,651.7564824810348,842.1800295018887,190.4235470208539,auto-portee,Basic,3,0.007692680066724616,1,0,0,1,0,0,0,0,1,Medium,0,0,1,0,0.7869805111200813
18.66944820164104,0.03629749756595975,738.2792138448642,424.73855650087097,-313.54065734399325,auto-portee,Medium,3,0.0071041299510126435,1,0,0,0,0,1,0,0,1,negtive,0,0,0,1,0.7267703545991689
0.016349008156519303,0.03846773735776842,646.3633269689957,797.2994060877974,150.93607911880167,auto-portee,Basic,3,0.007238336065766846,1,0,0,1,0,0,0,0,1,Medium,0,0,1,0,0.740499977548336
16.308347973185867,0.039657599550062116,683.3516792910483,882.3940592506848,199.0423799596365,auto-portee,Medium,3,0.007202146420943578,1,0,0,0,0,1,0,0,1,Medium,0,0,1,0,0.7367976858979314
25.431694639024617,0.029756499998575468,716.4462655724669,871.8841718536905,155.4379062812236,auto-portee,Basic,3,0.005840975248771369,1,0,0,1,0,0,0,0,1,Medium,0,0,1,0,0.5975464528417637
19.01755783167549,0.039343602331620126,648.4540473920263,858.5926591518711,210.13861175984482,auto-portee,Basic,3,0.007338883905740133,1,0,0,1,0,0,0,0,1,Medium,0,0,1,0,0.7507862743665904
28.770564731492442,0.03471574857657159,722.5985385878554,922.5541742026093,199.95563561475387,auto-portee,High,3,0.008863763356462311,1,0,0,0,1,0,0,0,1,Medium,0,0,1,0,0.90678527590011
0.027744213277221003,0.03762653595835611,679.9404538778421,842.3075265602272,162.36707268238513,auto-portee,Basic,3,0.006453069954573315,1,0,0,1,0,0,0,0,1,Medium,0,0,1,0,0.6601652801227235
18.25221073283505,0.042979487735172704,708.4527291703822,881.3967276190599,172.9439984486777,auto-portee,Medium,3,0.007789637824782814,1,0,0,0,0,1,0,0,1,Medium,0,0,1,0,0.7968995335325377
25.08804130275393,0.040400042518741526,688.4858504392845,846.0721640051552,157.58631356587068,auto-portee,Medium,3,0.008056456782794702,1,0,0,0,0,1,0,0,1,Medium,0,0,1,0,0.8241957837511079
32.82413412883981,0.040576619423115856,722.4968206366636,900.6089343943128,178.11211375764913,auto-portee,Basic,3,0.006216517871532919,1,0,0,1,0,0,0,0,1,Medium,0,0,1,0,0.6359654073081876
0.01736609936917339,0.036888712826008,723.9379716666742,913.9593014039585,190.0213297372843,auto-portee,Basic,3,0.005151073875300454,1,0,0,1,0,0,0,0,1,Medium,0,0,1,0,0.5269678078432386
26.322163007318817,0.03721075572598174,664.5075482255152,847.6360319264928,183.12848370097765,auto-portee,Basic,3,0.0069217325263754344,1,0,0,1,0,0,0,0,1,Medium,0,0,1,0,0.7081106394904012
17.992703161603657,0.03980013370749527,702.7517876259909,873.3267133186317,170.57492569264082,auto-portee,Basic,3,0.006650299566257922,1,0,0,1,0,0,0,0,1,Medium,0,0,1,0,0.6803423652562867
19.50164327369389,0.03627479362082274,691.5761091486332,871.6679450071256,180.09183585849235,auto-portee,Basic,3,0.006945224838098727,1,0,0,1,0,0,0,0,1,Medium,0,0,1,0,0.7105139620421035
20.78409024824239,0.039157559078050026,666.839710327674,820.3597969469041,153.52008661923014,auto-portee,Basic,3,0.007368322799255123,1,0,0,1,0,0,0,0,1,Medium,0,0,1,0,0.7537979471859829
11.4203819997891,0.0397018949964467,697.5124072791889,875.7451214176041,178.2327141384152,auto-portee,Medium,3,0.007417168030205702,1,0,0,0,0,1,0,0,1,Medium,0,0,1,0,0.7587949371148299
16.04790131126408,0.034215814834394294,734.4032166072798,921.9036077006244,187.50039109334466,auto-portee,High,3,0.008537299459530488,1,0,0,0,1,0,0,0,1,Medium,0,0,1,0,0.8733871984757029
18.12177581507144,0.0377180159454295,722.1400167237216,876.9714392687875,154.83142254506595,auto-portee,Basic,3,0.006409385897676093,1,0,0,1,0,0,0,0,1,Medium,0,0,1,0,0.6556962912753279
39.56655953882846,0.0324900901686183,640.694283421625,819.4503304622231,178.7560470405981,auto-portee,Basic,3,0.005812017716912841,1,0,0,1,0,0,0,0,1,Medium,0,0,1,0,0.5945840245300266
12.625985359781456,0.04313918966318028,745.1031293071277,916.7337657799652,171.63063647283752,auto-portee,Basic,3,0.00550895334122059,1,0,0,1,0,0,0,0,1,Medium,0,0,1,0,0.5635797769575512
11.677106067809687,0.04360771135538532,648.374685096703,807.6661620584842,159.2914769617812,auto-portee,Basic,3,0.007677036154140184,1,0,0,1,0,0,0,0,1,Medium,0,0,1,0,0.7853800995320747
20.038004698922066,0.03546552467515608,660.6686136371068,840.308091193132,179.6394775560252,auto-portee,Basic,3,0.006877319720893137,1,0,0,1,0,0,0,0,1,Medium,0,0,1,0,0.7035670978305937
16.572382773225815,0.03658452065284661,726.2717758711693,896.6737874028067,170.4020115316374,auto-portee,Medium,3,0.007437782109003066,1,0,0,0,0,1,0,0,1,Medium,0,0,1,0,0.7609038092019964
17.905859427867586,0.03806110539291094,712.7467113057263,900.7664795374228,188.0197682316965,auto-portee,Basic,3,0.006975951410584219,1,0,0,1,0,0,0,0,1,Medium,0,0,1,0,0.7136573676575533
18.44729797938716,0.03732731092676062,655.2387050692963,814.135322550581,158.8966174812847,auto-portee,Basic,3,0.006838361670304286,1,0,0,1,0,0,0,0,1,Medium,0,0,1,0,0.6995815913102751
32.58606171028325,0.042985029178345464,693.3507003207383,882.5322062129457,189.18150589220738,auto-portee,Basic,3,0.006812106349089775,1,0,0,1,0,0,0,0,1,Medium,0,0,1,0,0.6968956059410936
25.95580791970729,0.042561850939752593,751.4016808964711,945.6138112966353,194.21213040016414,auto-portee,Basic,3,0.005785596925744842,1,0,0,1,0,0,0,0,1,Medium,0,0,1,0,0.5918811111685923
10.097954785893108,0.034405156070910194,698.698872725433,850.0818228328727,151.38295010743968,auto-portee,Basic,3,0.006335935051866895,1,0,0,1,0,0,0,0,1,Medium,0,0,1,0,0.6481820850850609
20.945652523505483,0.036072766390159744,643.1100638135732,842.9950970665639,199.88503325299064,auto-portee,Basic,3,0.006688038025617926,1,0,0,1,0,0,0,0,1,Medium,0,0,1,0,0.6842031045276997
16.095603945322043,0.04098381590440309,675.1723335108351,826.6288435749034,151.4565100640683,auto-portee,Basic,3,0.007008358699196044,1,0,0,1,0,0,0,0,1,Medium,0,0,1,0,0.7169727147582431
19.110400154912693,0.04108813063514602,712.1649476880275,893.7676856078031,181.60273791977556,auto-portee,Basic,3,0.006575011294274778,1,0,0,1,0,0,0,0,1,Medium,0,0,1,0,0.6726401857489215
17.837905528780112,0.040750117645646566,709.7283604592136,887.1729070356897,177.4445465764761,auto-portee,Medium,3,0.00792517236375815,1,0,0,0,0,1,0,0,1,Medium,0,0,1,0,0.8107650576193399
18.213739691910586,0.03629973691219324,692.3996045419444,876.9697663243593,184.57016178241486,auto-portee,High,3,0.008541653392325332,1,0,0,0,1,0,0,0,1,Medium,0,0,1,0,0.87383261674691
25.424666255106573,0.035849152456078205,630.6352329373673,781.8886957266935,151.25346278932625,auto-portee,Basic,3,0.0076598940261785094,1,0,0,1,0,0,0,0,1,Medium,0,0,1,0,0.7836264167442879
13.712841798179298,0.03895394303537551,710.7414028886296,906.5088700054088,195.76746711677913,auto-portee,Basic,3,0.0060255425354513404,1,0,0,1,0,0,0,0,1,Medium,0,0,1,0,0.6164281502927921
9.469051401343645,0.033739374686512585,650.8013210839707,810.2208290560222,159.41950797205152,auto-portee,Basic,3,0.005903184801152664,1,0,0,1,0,0,0,0,1,Medium,0,0,1,0,0.6039106464524344
28.029561251241194,0.04003264536316392,746.108662817478,350.21602871308335,-395.8926341043947,auto-portee,High,3,0.007846526270886094,1,0,0,0,1,0,0,0,1,negtive,0,0,0,1,0.8027193645930859
0.013883754687246057,0.036738018790717836,681.4384799163728,852.5831947307651,171.14471481439227,auto-portee,Basic,3,0.005851448099638582,1,0,0,1,0,0,0,0,1,Medium,0,0,1,0,0.598617851815447
30.50144789701509,0.038221317700981625,701.386272915151,851.7182614479005,150.3319885327495,auto-portee,Basic,3,0.006044982750255543,1,0,0,1,0,0,0,0,1,Medium,0,0,1,0,0.6184169331422275
18.889544337460613,0.03683491164359413,661.6936996508098,77.24989555098276,-584.443804099827,auto-portee,Basic,3,0.006655284666773267,1,0,0,1,0,0,0,0,1,negtive,0,0,0,1,0.68085235357213
16.275820720838908,0.04001079053748998,687.8262745112368,860.0390346772252,172.21276016598847,auto-portee,Basic,3,0.006482668947656328,1,0,0,1,0,0,0,0,1,Medium,0,0,1,0,0.6631933315304336
12.214586082947813,0.040258356657085305,649.6700943885943,840.2737745961226,190.60368020752833,auto-portee,Medium,3,0.008015842836137668,1,0,0,0,0,1,0,0,1,Medium,0,0,1,0,0.8200408748998986
0.01593188584743968,0.03174617301919525,709.4385967382739,871.1838796899507,161.7452829516768,auto-portee,High,3,0.008359425494468595,1,0,0,0,1,0,0,0,1,Medium,0,0,1,0,0.8551902446539947
31.019904375041623,0.03814910302180969,658.1161843445761,411.0877116355266,-247.02847270904954,auto-portee,Basic,3,0.007505329916964772,1,0,0,1,0,0,0,0,1,negtive,0,0,0,1,0.76781411977954
20.322275574301802,0.028906225613809764,690.4020783121449,799.2331043504163,108.83102603827138,auto-portee,Basic,3,0.0071392827831171434,1,0,0,1,0,0,0,0,1,High,1,0,0,0,0.7303665777017758
16.748870611702067,0.04017486596897657,674.2265783256506,848.2098686235954,173.9832902979448,auto-portee,Basic,3,0.00739913801470508,1,0,0,1,0,0,0,0,1,Medium,0,0,1,0,0.7569504211995561
7.49258455698129,0.035879235243093985,645.4429102468323,837.0439885739571,191.6010783271248,auto-portee,Basic,3,0.0062431266191605135,1,0,0,1,0,0,0,0,1,Medium,0,0,1,0,0.6386875490879829
22.621840164635216,0.029658567113872988,739.7847308545354,920.2321571352077,180.4474262806723,auto-portee,High,3,0.00807162937259814,1,0,0,0,1,0,0,0,1,Medium,0,0,1,0,0.8257479778336586
29.612829568392957,0.03746892570968431,618.2046660582178,769.9951478725668,151.79048181434905,auto-portee,Basic,3,0.007631837078544774,1,0,0,1,0,0,0,0,1,Medium,0,0,1,0,0.7807561204629209
12.451770169546965,0.0365023304766574,658.0987710517265,787.4993221880043,129.40055113627773,auto-portee,Basic,3,0.007891436265612433,1,0,0,1,0,0,0,0,1,High,1,0,0,0,0.8073137699625509
9.791436740632696,0.03966373533844105,694.7267113266918,859.8883961775117,165.16168485081994,auto-portee,Basic,3,0.007172780715917503,1,0,0,1,0,0,0,0,1,Medium,0,0,1,0,0.7337935004449594
14.991684378897931,0.040042127705505116,682.0259173318436,860.776756525739,178.75083919389533,auto-portee,Basic,3,0.005066230176290524,1,0,0,1,0,0,0,0,1,Medium,0,0,1,0,0.5182880841275762
23.35733690553215,0.043591288746437466,656.7154440421375,866.6271006212824,209.91165657914485,auto-portee,Basic,3,0.006693656837844985,1,0,0,1,0,0,0,0,1,Medium,0,0,1,0,0.6847779231448766
16.951745850304324,0.03890091141672573,680.1248614619782,873.1244065751315,192.99954511315332,auto-portee,Basic,3,0.0057436855705823,1,0,0,1,0,0,0,0,1,Medium,0,0,1,0,0.5875934741654333
14.042406225076492,0.03841314368372414,645.2627753972239,823.5579653814709,178.29518998424703,auto-portee,Medium,3,0.008065518924192036,1,0,0,0,0,1,0,0,1,Medium,0,0,1,0,0.8251228635993347
19.73220510171445,0.035772887060150284,699.8180925731392,900.5349904735989,200.71689790045968,auto-portee,Basic,3,0.006845459727150409,1,0,0,1,0,0,0,0,1,Medium,0,0,1,0,0.7003077403709755
17.6152812219437,0.03548536091371555,682.9181755031317,850.5493659516983,167.6311904485666,auto-portee,High,3,0.008819325255094216,1,0,0,0,1,0,0,0,1,Medium,0,0,1,0,0.9022391464075884
21.74548759083713,0.0364286620523698,660.2390425778965,820.2279927438524,159.98895016595588,auto-portee,High,3,0.007951576732412709,1,0,0,0,1,0,0,0,1,Medium,0,0,1,0,0.8134662909163614
25.396767774615412,0.032568098211527015,718.9677109274295,887.3711240732645,168.40341314583497,auto-portee,Basic,3,0.0055657946263097825,1,0,0,1,0,0,0,0,1,Medium,0,0,1,0,0.5693947833277904
14.812093179443774,0.03259759626394961,733.6558300332591,863.5027104586154,129.8468804253563,auto-portee,Medium,3,0.008717605765363772,1,0,0,0,0,1,0,0,1,High,1,0,0,0,0.8918329868735129
0.014234659034771766,0.03715283448814182,624.4783139656471,786.0265822034665,161.54826823781946,auto-portee,Basic,3,0.0062970426645367825,1,0,0,1,0,0,0,0,1,Medium,0,0,1,0,0.6442032960811964
20.431085386828485,0.03860796996825429,688.4492527041681,844.9239789544316,156.47472625026353,auto-portee,Basic,3,0.006306902548664305,1,0,0,1,0,0,0,0,1,Medium,0,0,1,0,0.6452119870163396
12.417807752274046,0.03779678033851285,672.1532335305701,74.15603668172803,-597.9971968488421,auto-portee,High,3,0.007923466394513577,1,0,0,0,1,0,0,0,1,negtive,0,0,0,1,0.8105905326766146
13.069884834306865,0.033231382979116084,623.6683228395774,803.4846079856461,179.8162851460687,auto-portee,Basic,3,0.007139122145753724,1,0,0,1,0,0,0,0,1,Medium,0,0,1,0,0.7303501440956369
0.016112473816303312,0.03657770307280885,684.3988576996987,854.0558512206078,169.65699352090905,auto-portee,Medium,3,0.008022750519711146,1,0,0,0,0,1,0,0,1,Medium,0,0,1,0,0.8207475482961869
8.412121674018165,0.03981865814401557,671.1921720645095,825.2619182635193,154.06974619900984,auto-portee,Basic,3,0.007451722421390583,1,0,0,1,0,0,0,0,1,Medium,0,0,1,0,0.7623299382068094
13.718061384858649,0.04276331349490867,675.2065132712653,831.0421947174822,155.83568144621688,auto-portee,Basic,3,0.006664410192994068,1,0,0,1,0,0,0,0,1,Medium,0,0,1,0,0.6817859178471544
14.023388292340488,0.03670718949728257,690.7683284288438,864.7872659603177,174.01893753147385,auto-portee,Basic,3,0.00620971503112393,1,0,0,1,0,0,0,0,1,Medium,0,0,1,0,0.6352694596312145
25.998614904898574,0.036956267207848885,712.4329942665146,887.0425610449049,174.60956677839033,auto-portee,Medium,3,0.008680933533094105,1,0,0,0,0,1,0,0,1,Medium,0,0,1,0,0.8880813253140604
13.219365596169569,0.03963764112627368,650.4223936183653,834.1010429371933,183.67864931882798,auto-portee,Basic,3,0.005885645832529194,1,0,0,1,0,0,0,0,1,Medium,0,0,1,0,0.6021163658672424
20.420301894578905,0.0341846267677958,680.3759872425886,862.1712505950347,181.7952633524461,auto-portee,Basic,3,0.007023671208159745,1,0,0,1,0,0,0,0,1,Medium,0,0,1,0,0.7185392229226617
